ParkID,PSA,Park,FQ,Score,Facility Type,Facility Name,Address,State,Zipcode,Floor Count,Square Feet,Perimeter Length,Acres,Longitude,Latitude
59,PSA6,Mission Recreation Center,FY11Q2,0.975,Basketball Court,Gilman Basketball Courts,Gilman Ave & Griffith,CA,94124,,4238.10241446,269.28905277,0.09729383,-122.38856943,37.71697286
132,PSA1,Moscone Recreation Center,FY11Q2,0.98,Restroom,GGP5 Hellman Hollow Restrooms (frmrly Speedway M,Stanyan & Great Hwy,CA,94117,,1003.96155916,126.82863382,0.02304788,-122.4846926,37.76952984
110,PSA1,Cow Hollow Playground,FY11Q2,0.938,Restroom,Bay View Restrooms,3rd & Armstrong,CA,94124,,455.10756787,85.75061007,0.01044787,-122.39302007,37.72555732
138,PSA1,Justin Herman-Embarcadero Plaza,FY11Q2,0.971,Restroom,Lafayette Park Restrooms,Washington & Laguna St,CA,94115,1,787.52702629,120.22695371,0.01807921,-122.42812055,37.79170701
139,PSA1,Willie Woo Woo Wong Playground,FY11Q2,0.897,Restroom,Lower Great Highway Judah Restrooms,Great Hwy & Noriega,CA,94122,1,1844.32326936,190.92887089,0.04234001,-122.5095536,37.76024004
146,PSA1,Hyde-Vallejo Mini Park,FY11Q2,1,Restroom,Parkside Square Bathrooms,28th Ave & Vicente,CA,94116,1,402.59159726,84.4622899,0.00924227,-122.48370969,37.73833246
150,PSA1,Joe DiMaggio North Beach Playground,FY11Q2,0.946,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,1,287.27759197,83.94499361,0.00659501,-122.41063078,37.80105784
203,PSA1,Broadway Tunnel West Mini Park,FY11Q2,0.944,Picnic Area,Pine Lake Park Picnic Areas,Sloat Blvd & Vale St,CA,94116,,1360.96363135,151.88378146,0.03124355,-122.48736957,37.73608483
130,PSA1,Helen Wills Playground,FY11Q2,1,Restroom,GGP4 Rose Garden Bathroom,Stanyan & Great Hwy,CA,94117,,1693.3252617,167.49628446,0.03887355,-122.47201293,37.77151676
135,PSA2,Union Square,FY11Q2,0.975,,,,,,,,,,,
127,PSA2,Cottage Row Mini Park,FY11Q2,0.968,Restroom,GGP2 Japanese Tea Garden Women's Bathrm,Stanyan & Great Hwy,CA,94117,,390.48083205,116.41633881,0.00896424,-122.46944064,37.7704745
117,PSA2,Alamo Square,FY11Q2,0.941,Restroom,Gilman Bathrooms,Gilman Ave & Griffith,CA,94124,,378.6686028,94.25731914,0.00869307,-122.38877192,37.71717866
182,PSA2,Fillmore-Turk Mini Park,FY11Q2,0.943,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
126,PSA2,Japantown Peace Plaza,FY11Q2,0.906,Restroom,GGP1 Conservatory Bathroom,Stanyan & Great Hwy,CA,94117,,1292.9298713,145.49034208,0.0296817,-122.46077534,37.77259623
202,PSA2,Utah-18th Street Mini Park,FY11Q2,0.818,Clubhouse,Pine Lake Park Clubhouse,Sloat Blvd & Vale St,CA,94116,1,1707.81071477,191.98863539,0.0392061,-122.48719667,37.73602297
54,PSA2,Jackson Playground,FY11Q2,0.933,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,,6941.84702357,354.07131837,0.15936352,-122.41525922,37.75750603
189,PSA3,Ridgetop Plaza,FY11Q2,1,Clubhouse,Junipero Serra Clubhouse,300 Stonecrest Dr,CA,94132,1,1809.03202669,222.38907338,0.04152983,-122.47409921,37.7250867
39,PSA3,Silver Terrace Playground,FY11Q2,0.861,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
44,PSA3,Gilman Playground,FY11Q2,0.78,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,,5991.51196238,319.89579462,0.13754674,-122.45738243,37.7792252
48,PSA3,India Basin Shoreline Park,FY11Q2,0.942,Basketball Court,Boeddeker Park Basketball Courts,295 Eddy St,CA,94102,,2591.24361113,203.78512047,0.05948701,-122.41243003,37.78432754
25,PSA3,Alice Chalmers Playground,FY11Q2,1,Ball Field,Miraloma ball fields,Omar & Sequoia Way,CA,94127,,47658.9072215,875.96078663,1.09410234,-122.4493957,37.73853897
15,PSA3,Cayuga Playground,FY11Q2,1,Ball Field,Holly ball fields,Holly Park Circle,CA,94110,,41701.5094901,811.86392619,0.95733876,-122.41988213,37.73755457
14,PSA3,Lessing-Sears Mini Park,FY11Q2,0.898,Ball Field,GGP2 Big Rec Ball Fields,Stanyan & Great Hwy,CA,94117,,338875.045245,2546.55290335,7.7795317,-122.46453564,37.76739107
89,PSA4,Golden Gate Heights Park,FY11Q2,0.839,Basketball Court,Palega Basketball Courts,500 Felton,CA,94134,,7360.71353371,362.13436638,0.16897941,-122.41004368,37.72889564
18,PSA4,Brooks Park,FY11Q2,0.816,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,,84562.7610124,1302.17308429,1.94130164,-122.4061396,37.74951809
73,PSA5,Seward Mini Park,FY11Q2,0.903,Basketball Court,Koshland Park Basketball Courts,Page & Buchanan,CA,94102,,1589.21913452,151.93653184,0.0364836,-122.42699192,37.77327797
51,PSA6,24th Street-York Mini Park,FY11Q2,1,Basketball Court,Larsen Basketball Courts,19th Ave & Vicente,CA,94116,,6939.12054321,352.4466055,0.15930093,-122.47610361,37.73980229
144,PSA1,Washington-Hyde Mini Park,FY11Q2,1,Restroom,Mountain Lake Restrooms,12th Ave & Lake St,CA,94118,1,907.67914558,157.99653113,0.02083753,-122.47175615,37.78697309
28,PSA3,John McLaren Park,FY11Q2,0.822,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
28,PSA3,John McLaren Park,FY11Q2,0.961,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
38,PSA3,Bay View Playground,FY11Q2,0.908,Ball Field,Visitacion Valley Ball Fields,Cora & Leland St,CA,94134,,53257.8999859,886.43813687,1.22263804,-122.40908358,37.71227452
42,PSA3,Little Hollywood Park,FY11Q2,0.893,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,,8546.61023555,381.78457715,0.19620396,-122.44714807,37.70979694
45,PSA3,Youngblood Coleman Playground,FY11Q2,0.872,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,,4209.02369353,268.01064089,0.09662627,-122.47793647,37.77928896
27,PSA3,Visitacion Valley Playground,FY11Q2,0.934,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,,135493.229462,2241.10323087,3.11050899,-122.45760265,37.71549811
137671,PSA3,Herz Playground,FY11Q2,0.796,,,,,,,,,,,
46,PSA3,Adam Rogers Park,FY11Q2,0.757,Basketball Court,Bernal Hts RC  Basketball Courts,500 Moultrie St,CA,94110,,3530.32840865,244.46992476,0.08104551,-122.41633421,37.73824803
107857,PSA5,Roosevelt-Henry Steps,FY11Q2,0.85,,,,,,,,,,,
79,PSA5,Saturn Street Steps,FY11Q2,0.8,,,,,,,,,,,
201,PSA6,Prentiss Mini Park,FY11Q2,0.931,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
187,PSA6,Parque Ninos Unidos,FY11Q2,0.907,Clubhouse,Louis Sutter Clubhouse,Wayland & Yale St,CA,94134,,2487.20644945,176.85402932,0.05709863,-122.41437425,37.72238701
49,PSA6,Potrero del Sol Park,FY11Q2,0.827,Basketball Court,Buchanan St. Mall Basketball Crts,Buchanan & Grove,CA,94102,,2246.38160812,192.13835784,0.05157003,-122.42861057,37.77961618
82,PSA4,Pine Lake Park,FY11Q2,0.88,Basketball Court,Mission PG Basketball Court,19th & Linda,CA,94110,,5620.72826355,309.7624937,0.12903468,-122.42257415,37.75924429
756670,GGP,Golden Gate Park - Section 6,FY11Q2,0.991,,,,,,,,,,,
756668,GGP,Golden Gate Park - Section 4,FY11Q2,0.9,,,,,,,,,,,
756669,GGP,Golden Gate Park - Section 5,FY11Q2,0.958,,,,,,,,,,,
95,PSA1,Cabrillo Playground,FY11Q2,1,Basketball Court,Silver Terrace Basketball Courts,Thornton & Bayshore,CA,94124,,6430.65812057,324.46297144,0.14762819,-122.40237246,37.73280967
98,PSA1,DuPont Courts,FY11Q2,0.952,Basketball Court,St Mary's Basketball Courts,Murray & Justin Dr,CA,94112,,7571.2012257,375.26346507,0.17381156,-122.42106171,37.73337066
137,PSA1,Collis P. Huntington Park,FY11Q2,0.959,,,,,,,,,,,
147,PSA1,Washington Square,FY11Q2,0.968,Restroom,Portsmouth Square Bathrooms,Washington & Walter Lum Pl,CA,94111,4,858.29910606,133.31310475,0.01970392,-122.40560121,37.79460147
192,PSA2,Turk-Hyde Mini Park,FY11Q2,0.939,Activity Center,Lincoln Park Golf Course Clubhouse,34th Ave & Clement,CA,94121,,8288.49405798,571.17541938,0.1902784,-122.49430875,37.78226619
137665,PSA3,Louis Sutter Playground,FY11Q2,0.964,,,,,,,,,,,
160,PSA4,Brotherhood-Chester Mini Park,FY11Q2,1,Clubhouse,Jose Coronado Clubhouse,21st & Folsom,CA,94110,,1719.76471146,169.15109881,0.03948052,-122.41506007,37.75773343
196,PSA4,Head-Brotherhood Mini Park,FY11Q2,0.98,Maintenance Facility,Michelangelo Gardeners Shed,Greenwich & Jones,CA,94133,,249.74198702,68.36951953,0.00573331,-122.41678045,37.80126925
56,PSA2,South Park,FY11Q2,0.88,Basketball Court,Duboce Park Basketball Courts,Duboce & Scott St,CA,94117,,4241.34373459,277.37614501,0.09736824,-122.4342058,37.76943315
17,PSA4,Merced Heights Playground,FY11Q2,0.867,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,,147298.316637,1631.63027581,3.38151758,-122.39966866,37.7644047
134,PSA2,Father Alfred E. Boeddeker Park,FY11Q2,0.925,Restroom,Holly Park Bathrooms,Holly Park Cir,CA,94110,,446.49970338,92.08904239,0.01025026,-122.42057329,37.73711761
100,PSA1,Richmond Playground,FY11Q2,1,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,,5666.1323908,304.64579288,0.13007702,-122.44688777,37.73295943
124,PSA2,Raymond Kimbell Playground,FY11Q2,0.92,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
23,PSA6,Juri Commons,FY11Q2,0.805,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
199,PSA6,Coso-Precita Mini Park,FY11Q2,1,Maintenance Facility,Mission Dolores Park Maintenance Building,19th & Dolores St,CA,94110,2,1172.48017632,140.29280117,0.02691655,-122.42685893,37.75962315
97,PSA1,Argonne Playground,FY11Q2,0.976,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,,12719.8516509,451.64667789,0.29200878,-122.49851407,37.73781117
159,PSA5,Cayuga-Lamartine Mini Park,FY11Q2,0.778,Clubhouse,Willie Woo Woo Wong Clubhouse,850 Sacramento St,CA,94108,2,3403.83588163,243.05796446,0.07814163,-122.40690115,37.79359973
169,PSA2,Victoria Manalo Draves Park,FY11Q2,0.901,Concession,GGP6 Beach Chalet,1000 Great Hwy (at Ocean Beach),CA,94117,2,10192.9133762,434.34422797,0.23399803,-122.5101143,37.76945803
148,PSA1,Michelangelo Playground,FY11Q2,1,Restroom,St Mary's Square Bathrooms,California St & Grant St,CA,94108,1,448.57654648,94.36105014,0.01029794,-122.40507908,37.79171479
104,PSA2,Grattan Playground,FY11Q2,0.837,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,,7821.63435515,370.89819061,0.17956074,-122.49777649,37.75025416
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY11Q2,0.98,,,,,,,,,,,
188,PSA3,Palou-Phelps Park,FY11Q2,0.852,Clubhouse,Julius Kahn Clubhouse,West Pacific Ave & Spruce St,CA,94118,1,1443.45118905,163.62705969,0.03313721,-122.45373436,37.79124744
16,PSA4,Randolph-Bright Mini Park,FY11Q2,0.683,,,,,,,,,,,
66,PSA5,Balboa Park,FY11Q2,0.903,Basketball Court,J. P. Murphy Basketball Courts,1960 9th Ave,CA,94116,,5492.96238447,305.76962535,0.12610157,-122.46492925,37.75169429
67,PSA5,Sunnyside Playground,FY11Q2,0.976,Basketball Court,Jackson Basketball Courts,17th & Arkansas St,CA,94107,,9047.84159772,398.94305154,0.20771069,-122.39976107,37.76385141
114,PSA2,Page-Laguna Mini Park,FY11Q2,0.912,Maintenance Facility,Huntington Park Maint Bldgs,California & Taylor,CA,94108,1,299.70694907,64.77327613,0.00688035,-122.4122741,37.7920544
106,PSA2,Beideman-O'Farrell Mini Park,FY11Q2,1,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
30,PSA3,Palega Recreation Center,FY11Q2,1,Ball Field,Potrero Hill ball fields,801 Arkansas Street,CA,94107,,140706.045878,1431.23966482,3.23017926,-122.39699911,37.75553944
31,PSA6,St. Mary's Recreation Center,FY11Q3,0.957,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,,104365.61148,1535.71717739,2.39591435,-122.43509741,37.78270623
756669,GGP,Golden Gate Park - Section 5,FY11Q3,0.762,,,,,,,,,,,
90,PSA4,J. P. Murphy Playground,FY11Q3,0.989,Basketball Court,Potrero Hill Basketball Courts,801 Arkansas St,CA,94107,,5816.79070531,317.60049201,0.13353567,-122.39716361,37.75692591
105,PSA1,Angelo J. Rossi Playground,FY11Q3,0.943,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,,10461.2418713,450.06419153,0.24015803,-122.38380193,37.73816799
155,PSA1,Muriel Leff Mini Park,FY11Q3,0.976,Clubhouse,Argonne: Clubhouse,18th Ave  &  Geary Blvd,CA,94121,1,1629.31048702,213.18216445,0.03740397,-122.47766682,37.77958789
101,PSA1,Park Presidio Boulevard,FY11Q3,0.962,Basketball Court,Sunset Basketball Courts,2201 Lawton,CA,94122,,5862.00774433,325.58222614,0.13457372,-122.48655481,37.75667826
125,PSA2,Hamilton Recreation Center,FY11Q3,0.973,Restroom,GGP6 Chain of Lakes Bathroom,Stanyan & Great Hwy,CA,94117,,855.37671883,118.28860667,0.01963683,-122.50180553,37.76797053
107857,PSA5,Roosevelt-Henry Steps,FY11Q3,1,,,,,,,,,,,
72,PSA5,Noe Valley Courts,FY11Q3,0.902,Basketball Court,Kelloch Velasco Basketball Courts,Kelloch & Velasco St,CA,94134,,8317.7788332,532.84981018,0.19095069,-122.41281406,37.70844554
124,PSA2,Raymond Kimbell Playground,FY11Q3,0.894,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
27,PSA3,Visitacion Valley Playground,FY11Q3,0.946,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,,135493.229462,2241.10323087,3.11050899,-122.45760265,37.71549811
201,PSA6,Prentiss Mini Park,FY11Q3,0.943,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
32,PSA6,Holly Park,FY11Q3,0.969,Ball Field,Silver Terrace Ball Fields,Thornton & Bayshore,CA,94124,,144641.95196,2286.76352614,3.3205356,-122.40329777,37.73298657
111,PSA1,Palace of Fine Arts,FY11Q3,0.97,,,,,,,,,,,
47,PSA3,Hilltop Park,FY11Q3,0.7,Basketball Court,Victoria Manalo DravesBsktball Crts,Folsom & Sherman St,CA,94103,,7339.78761317,361.08977147,0.16849901,-122.40660765,37.77738554
120,PSA2,Golden Gate-Steiner Mini Park,FY11Q3,1,,,,,,,,,,,
57,PSA2,Eugene Friend Recreation Center,FY11Q3,0.895,Basketball Court,Excelsior Basketball Courts,Russia Ave & Madrid,CA,94112,,5882.71172183,313.12745443,0.13504902,-122.43331869,37.71994082
119,PSA2,Margaret S. Hayward Playground,FY11Q3,0.971,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,,330.07628624,78.2887399,0.00757754,-122.46834526,37.76680021
30,PSA3,Palega Recreation Center,FY11Q3,0.838,Ball Field,Potrero Hill ball fields,801 Arkansas Street,CA,94107,,140706.045878,1431.23966482,3.23017926,-122.39699911,37.75553944
112,PSA1,Yacht Harbor & Marina Green,FY11Q3,0.944,,,,,,,,,,,
106,PSA2,Beideman-O'Farrell Mini Park,FY11Q3,0.923,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
182,PSA2,Fillmore-Turk Mini Park,FY11Q3,0.769,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
127,PSA2,Cottage Row Mini Park,FY11Q3,0.929,Restroom,GGP2 Japanese Tea Garden Women's Bathrm,Stanyan & Great Hwy,CA,94117,,390.48083205,116.41633881,0.00896424,-122.46944064,37.7704745
59481,PSA2,Patricia's Green in Hayes Valley,FY11Q3,0.974,,,,,,,,,,,
17,PSA4,Merced Heights Playground,FY11Q3,0.833,Ball Field,Jackson ball fields,17th & Arkansas Street,CA,94107,,147298.316637,1631.63027581,3.38151758,-122.39966866,37.7644047
63,PSA6,Mission Dolores Park,FY11Q3,0.971,Basketball Court,Head/Brotherhood Basketball Courts,Head St & Brotherhood Way,CA,94112,,5011.46119745,296.28422135,0.11504778,-122.46417493,37.7126251
191,PSA6,Kid Power Park,FY11Q3,1,Clubhouse,Laurel Hill Clubhouse,Euclid & Collins St,CA,94118,1,1340.11904178,184.90093265,0.03076502,-122.45120921,37.78370026
102,PSA1,Mountain Lake Park,FY11Q3,0.915,Basketball Court,Upper Noe Basketball Courts,Day & Sanchez St,CA,94131,,5471.93703318,304.92673649,0.12561889,-122.42795075,37.74226468
122,PSA2,Jefferson Square,FY11Q3,0.717,Restroom,GGP4 Mothers Meadow Bathroom,M.L. King Dr/19th Ave,CA,94117,,1381.33674553,154.49024443,0.03171126,-122.47668133,37.76637364
114,PSA2,Page-Laguna Mini Park,FY11Q3,0.889,Maintenance Facility,Huntington Park Maint Bldgs,California & Taylor,CA,94108,1,299.70694907,64.77327613,0.00688035,-122.4122741,37.7920544
104,PSA2,Grattan Playground,FY11Q3,0.989,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,,7821.63435515,370.89819061,0.17956074,-122.49777649,37.75025416
156,PSA1,10th Avenue-Clement Mini Park,FY11Q3,0.957,Clubhouse,Boeddeker Park Clubhouse,295 Eddy St,CA,94102,2,3737.61853707,341.73327562,0.08580426,-122.41181591,37.78431772
97,PSA1,Argonne Playground,FY11Q3,0.904,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,,12719.8516509,451.64667789,0.29200878,-122.49851407,37.73781117
99,PSA1,Rochambeau Playground,FY11Q3,0.968,Basketball Court,States Street Basketball Courts,States St,CA,94114,,7840.89794171,361.90425414,0.18000297,-122.43813886,37.76370219
180,PSA5,Sunnyside Conservatory,FY11Q3,1,Clubhouse,Grattan Clubhouse,1180 Stanyan St,CA,94117,1,2468.96985103,240.14986476,0.05667998,-122.45197204,37.76269549
66,PSA5,Balboa Park,FY11Q3,0.861,Basketball Court,J. P. Murphy Basketball Courts,1960 9th Ave,CA,94116,,5492.96238447,305.76962535,0.12610157,-122.46492925,37.75169429
100,PSA1,Richmond Playground,FY11Q3,0.923,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,,5666.1323908,304.64579288,0.13007702,-122.44688777,37.73295943
137,PSA1,Collis P. Huntington Park,FY11Q3,1,,,,,,,,,,,
146,PSA1,Hyde-Vallejo Mini Park,FY11Q3,0.974,Restroom,Parkside Square Bathrooms,28th Ave & Vicente,CA,94116,1,402.59159726,84.4622899,0.00924227,-122.48370969,37.73833246
167,PSA4,Midtown Terrace Playground,FY11Q3,0.967,Activity Center,GGP5 Anglers Lodge,Stanyan & Great Hwy,CA,94117,1,2013.00861791,212.43984643,0.0462125,-122.49656408,37.76799666
78,PSA5,Mt. Olympus,FY11Q3,0.684,Basketball Court,Michelangelo Basketball Courts,Greenwich & Jones,CA,94133,,4157.34091877,255.5544523,0.0954398,-122.41675033,37.80101867
51,PSA6,24th Street-York Mini Park,FY11Q3,0.977,Basketball Court,Larsen Basketball Courts,19th Ave & Vicente,CA,94116,,6939.12054321,352.4466055,0.15930093,-122.47610361,37.73980229
756667,GGP,Golden Gate Park - Section 3,FY11Q3,0.783,,,,,,,,,,,
150,PSA1,Joe DiMaggio North Beach Playground,FY11Q3,0.981,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,1,287.27759197,83.94499361,0.00659501,-122.41063078,37.80105784
28,PSA3,John McLaren Park,FY11Q3,0.888,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
44,PSA3,Gilman Playground,FY11Q3,0.878,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,,5991.51196238,319.89579462,0.13754674,-122.45738243,37.7792252
83,PSA4,Sigmund Stern Recreation Grove,FY11Q3,0.879,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,,10434.7946896,594.32577847,0.23955088,-122.43314293,37.80208974
163,PSA4,Lower Great Highway,FY11Q3,0.986,Clubhouse,Douglass Clubhouse,26th & Douglass St,CA,94114,1,1125.83014062,175.93961953,0.02584561,-122.43839743,37.74780728
10,PSA4,Lake Merced Park,FY11Q3,0.757,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,,32412.1511184,705.06018676,0.74408358,-122.4366393,37.7595074
19,PSA4,Minnie & Lovie Ward Recreation Center,FY11Q3,0.958,Ball Field,Louis Sutter PG Ball Fields,Mansell & Visitacion,CA,94134,,111951.522599,1514.096974,2.5700636,-122.41348022,37.72310926
196,PSA4,Head-Brotherhood Mini Park,FY11Q3,0.698,Maintenance Facility,Michelangelo Gardeners Shed,Greenwich & Jones,CA,94133,,249.74198702,68.36951953,0.00573331,-122.41678045,37.80126925
7,PSA5,George Christopher Playground,FY11Q3,0.892,Ball Field,Larsen Ball Fields,19th Avenue & Vicente,CA,94116,,20560.1826994,567.35952328,0.47199874,-122.47602952,37.74084587
4,PSA5,Walter Haas Playground,FY11Q3,1,Ball Field,Balboa ball fields,Ocean & San Jose,CA,94112,,223812.895502,5432.1560005,5.13805764,-122.44532438,37.72402602
195,PSA5,Peixotto Playground,FY11Q3,0.901,Clubhouse,McCoppin Square Clubhouse,24th & Taraval,CA,94116,1,1220.97237056,186.16244717,0.02802978,-122.48075768,37.743533
79,PSA5,Saturn Street Steps,FY11Q3,0.972,,,,,,,,,,,
199,PSA6,Coso-Precita Mini Park,FY11Q3,1,Maintenance Facility,Mission Dolores Park Maintenance Building,19th & Dolores St,CA,94110,2,1172.48017632,140.29280117,0.02691655,-122.42685893,37.75962315
95,PSA1,Cabrillo Playground,FY11Q3,0.888,Basketball Court,Silver Terrace Basketball Courts,Thornton & Bayshore,CA,94124,,6430.65812057,324.46297144,0.14762819,-122.40237246,37.73280967
98,PSA1,DuPont Courts,FY11Q3,0.943,Basketball Court,St Mary's Basketball Courts,Murray & Justin Dr,CA,94112,,7571.2012257,375.26346507,0.17381156,-122.42106171,37.73337066
